,Synthesizable,Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,"Bulk Modulus, Voigt","Bulk Modulus, Reuss","Bulk Modulus, VRH","Shear Modulus, Voigt","Shear Modulus, Reuss","Shear Modulus, VRH",Elastic Anisotropy,Weighted Surface Energy,Surface Anisotropy,Shape Factor,Work Function,Piezoelectric Modulus,Total Dielectric Constant,Ionic Dielectric Constant,Static Dielectric Constant
0,False,mp-1194828,Si17O37,Monoclinic,C2/m,12,108,0.171914459598765,-2.91909292074074,False,2018.092876926347,1.759911521415707,0.09050000000000001,False,False,FM,2.6811936,,,,,,,,,,,,,,,
1,False,mp-1199711,Si18O29,Monoclinic,P2/m,10,188,0.214746118067376,-2.814363742765957,False,3734.7399566493805,1.724273723364541,0.092599999999999,True,False,NM,3.6956549,,,,,,,,,,,,,,,
2,True,mp-1063118,Si2O,Monoclinic,Cm,8,3,0.798463743611111,-0.8379519283333331,False,44.23543796551016,2.709180109069742,0.0,False,True,NM,0.0008014,,,,,,,,,,,,,,,
3,True,mp-1208867,Si2O,Cubic,Fd-3m,227,6,2.324260178611111,0.6878445066666661,False,204.82542827222937,1.17018448015028,0.0,False,True,NM,0.000120599999999,,,,,,,,,,,,,,,
4,False,mp-1179195,Si2O3,Monoclinic,C2/c,15,50,0.7801976755000001,-2.165350534,False,994.5232770922947,1.739295903080365,0.9888999999999991,False,False,FiM,4.0322568,,,,,,,,,,,,,,,
5,False,mp-862998,Si2O5,Orthorhombic,Ima2,46,14,0.5778986454761901,-2.227385363571429,False,193.8522878150404,2.332830694642392,3.0491,True,False,NM,0.0,,,,,,,,,,,,,,,
6,True,mp-32566,Si3O,Monoclinic,C2/c,15,16,0.45091060583333303,-0.776401148124999,False,312.7142846215067,2.129468934348686,0.1592,False,False,NM,0.0003915,,,,,,,,,,,,,,,
7,True,mp-32881,Si3O,Monoclinic,C2/c,15,16,0.44489795083333306,-0.7824138031250001,False,310.48217325699835,2.1447780638837752,0.1885,False,False,NM,0.000395799999999,,,,,,,,,,,,,,,
8,True,mp-1250755,Si3O7,Triclinic,P1,1,20,0.600260032500001,-2.345288176999999,False,352.79786438736227,1.8474296131355872,0.20499999999999902,False,False,FM,2.0000001,,,,,,,,,,,,,,,
9,True,mp-638900,Si3O7,Triclinic,P1,1,20,0.918595490999999,-2.0269527185,False,671.6225726107249,0.9704397212062941,0.10310000000000001,False,False,FM,6.0005781,,,,,,,,,,,,,,,
10,True,mp-1219421,Si3O8,Orthorhombic,P2_12_12_1,19,44,0.5728086027272721,-2.104962496818182,False,654.3232729544848,2.154606167137081,0.07060000000000001,False,False,FM,8.0017246,,,,,,,,,,,,,,,
11,True,mp-1221354,Si48O107,Orthorhombic,Imm2,44,155,0.185102965516128,-2.855462928161291,False,3697.1842249835704,1.3743744763688182,0.030199999999999002,True,False,FiM,13.9999976,,,,,,,,,,,,,,,
12,True,mp-1179275,Si4O9,Tetragonal,I4_1/amd,141,52,0.24845519147435802,-2.7726198951923093,False,848.625214974505,2.006336512224447,0.0,False,True,FM,8.0011592,,,,,,,,,,,,,,,
13,True,mp-1179651,Si5O8,Triclinic,P1,1,26,0.30336275512820504,-2.7177123315384613,False,502.089367918681,1.775486230907172,3.4528,False,False,NM,0.0008565,,,,,,,,,,,,,,,
14,True,mp-1173536,Si6O13,Monoclinic,Pm,6,76,0.823657225526316,-2.276919837105263,False,1299.6540560279852,1.924209263159746,0.0835,False,False,FiM,2.0022322,,,,,,,,,,,,,,,
15,True,mp-530027,Si6O13,Hexagonal,P6/mcc,192,76,0.340507516578949,-2.76006954605263,False,1448.5654012914977,1.726402115694977,2.0846,False,False,FM,3.9671351,,,,,,,,,,,,,,,
16,True,mp-673849,Si6O13,Monoclinic,Pm,6,76,0.9178731502631591,-2.182703912368421,False,1281.6903906413418,1.951178218837088,0.0451,True,False,FM,12.0,,,,,,,,,,,,,,,
17,True,mp-731864,Si6O13,Monoclinic,C2/m,12,38,0.199692423421053,-2.900884639210526,False,945.3496773982312,1.32268854229413,0.008799999999999001,False,False,FM,4.005089,,,,,,,,,,,,,,,
18,True,mp-32761,SiO,Hexagonal,P6_422,181,12,0.40747412541666606,-2.0471493825,False,170.2302929034805,2.58019994380181,0.0,False,True,NM,0.00021899999999900002,,,,,,,,,,,,,,,
19,True,mp-10064,SiO2,Cubic,Fm-3m,225,3,1.27794353388889,-1.99488781,False,24.062559428747754,4.146372204259828,1.739599999999999,False,False,NM,3.96e-05,,,,,,,-8.2,,,,,,,,
20,True,mp-1021503,SiO2,Cubic,Pn-3m,224,6,0.39713604888889,-2.875695295,False,55.17771207397914,3.616399587026764,4.528499999999999,False,False,NM,0.0007363,,,,,,,2.474,,,,,,,,
21,False,mp-1071820,SiO2,Orthorhombic,Ibam,72,6,0.44245167555555603,-2.8303796683333333,False,81.9566954924866,2.434757208771468,4.716,False,False,NM,0.0,,,,,,,,,,,,,,,
22,False,mp-10851,SiO2,Hexagonal,P6_422,181,9,0.009073353333333001,-3.263757990555557,False,122.89583673299464,2.435533950482232,5.5318000000000005,False,False,NM,0.0,,,,,,,,,,,,0.153285,4.521753753333923,2.169449583333922,2.35230417
23,False,mp-10948,SiO2,Orthorhombic,Pbcn,60,12,0.25983911055555703,-3.012992233333333,False,94.6397959302569,4.216929108859675,5.2394,True,False,NM,0.0,,,,,,,,,,,,,,,
24,False,mp-11684,SiO2,Monoclinic,C2/c,15,24,0.013725869722224001,-3.259105474166666,False,274.6752153163456,2.90589968123047,5.5458,False,False,NM,0.0,,,,,,,0.761,,,,,,,,
25,True,mp-1179447,SiO2,Tetragonal,I4_1/amd,141,24,0.023373383055556002,-3.249457960833334,False,450.66383562966627,1.771117532682573,5.6304,True,False,NM,0.0,,,,,,,,,,,,,,,
26,True,mp-1179454,SiO2,Tetragonal,I4/mmm,139,12,0.018839073888889002,-3.25399227,False,208.93271050213397,1.910133216362803,5.5301,False,False,NM,0.0,,,,,,,,,,,,,,,
27,True,mp-1179488,SiO2,Monoclinic,C2/m,12,84,1.100395276269842,-2.172436067619048,False,1416.8452042344081,1.971722220504259,0.141899999999999,True,False,NM,0.021696399999999002,,,,,,,,,,,,,,,
28,True,mp-1179529,SiO2,Tetragonal,P4_12_12,92,36,0.17268272416666602,-3.100148619722223,False,955.7862229154617,1.2526524260754242,5.447599999999999,True,False,NM,0.0,,,,,,,,,,,,,,,
29,False,mp-1188220,SiO2,Cubic,I-43m,217,18,0.016530015555556003,-3.256301328333334,False,354.50614748027886,1.688641987528753,5.451799999999999,True,False,NM,0.0,,,,,,,,,,,,,,,
30,False,mp-1195265,SiO2,Orthorhombic,Pnma,62,288,0.017651827291667,-3.255179516597223,False,5515.666927461928,1.7365340535461962,5.7794,True,False,NM,0.0014918,,,,,,,,,,,,,,,
31,False,mp-1199998,SiO2,Monoclinic,C2/m,12,114,0.026448057397661002,-3.246383286491228,False,2504.259019772263,1.51396018465205,5.5867,True,False,NM,0.025126,,,,,,,,,,,,,,,
32,False,mp-1200292,SiO2,Monoclinic,P2_1/c,14,288,0.015922946006945,-3.256908397881944,False,5639.84386030652,1.698299400621277,5.700699999999999,True,False,NM,6.2e-06,,,,,,,,,,,,,,,
33,True,mp-1200685,SiO2,Orthorhombic,C222,21,48,0.10661617909722301,-3.166215164791667,False,930.8185577021425,1.715003668599166,5.6843,True,False,NM,3.24e-05,,,,,,,,,,,,,,,
34,True,mp-1201738,SiO2,Monoclinic,P2_1/c,14,96,0.05155290263889,-3.22127844125,False,1138.3944584555557,2.804576619997105,5.5295,True,False,NM,0.0001702,,,,,,,,,,,,,,,
35,False,mp-1201887,SiO2,Hexagonal,P6/mcc,192,72,0.018133831250001002,-3.254697512638888,False,1449.0212033247046,1.652519546570401,5.5322,True,False,NM,0.2358,,,,,,,,,,,,,,,
36,False,mp-1203655,SiO2,Tetragonal,P4/mbm,127,144,0.030771927847222002,-3.242059416041667,False,2879.7391027423755,1.663022778423727,5.4771,False,False,NM,0.045984899999999,,,,,,,,,,,,,,,
37,True,mp-1204026,SiO2,Cubic,Ia-3d,230,144,0.311231427916668,-2.961599915972222,False,1880.9133606268977,2.546141584204552,4.1957,True,False,NM,0.043462799999999004,,,,,,,,,,,,,,,
38,False,mp-1204057,SiO2,Hexagonal,P6/mmm,191,216,0.022583456759258002,-3.250247887129631,False,4596.0252079832,1.563004391966636,5.6518,True,False,NM,0.0007576,,,,,,,,,,,,,,,
39,True,mp-1204070,SiO2,Triclinic,P-1,2,54,0.29947456296296304,-2.973356780925927,False,625.7995292152056,2.869771887922255,4.4735,True,False,NM,0.0008627,,,,,,,,,,,,,,,
40,False,mp-1205213,SiO2,Orthorhombic,Pmmm,47,216,0.077389061481481,-3.195442282407409,False,4019.2529960822626,1.787299180387321,5.3103,True,False,NM,0.000278,,,,,,,,,,,,,,,
41,True,mp-12350,SiO2,Cubic,Fd-3m,227,24,0.139663453888891,-3.133167889999999,False,894.0721756823554,0.8927451746504801,6.220599999999999,False,False,NM,0.0001126,,,,,,,,,,,,,,,
42,True,mp-1244945,SiO2,Triclinic,P1,1,90,0.12089077388889001,-3.15194057,False,1437.576563204275,2.082094202127012,5.016999999999999,True,False,NM,1.3000000000000001e-05,,,,,,,,,,,,,,,
43,True,mp-1244965,SiO2,Triclinic,P1,1,102,0.18337266741830202,-3.089458676470588,False,1643.3969532820543,2.064175140948997,1.5998,True,False,NM,0.0,,,,,,,,,,,,,,,
44,True,mp-1244968,SiO2,Triclinic,P1,1,102,0.25209764633986903,-3.020733697549019,False,1686.757297142904,2.011112768518672,2.9151,False,False,NM,0.0,,,,,,,,,,,,,,,
45,True,mp-1245026,SiO2,Triclinic,P1,1,102,0.16427933006536002,-3.108552013823529,False,1626.379605827913,2.085773287810811,1.9065,False,False,NM,0.0,,,,,,,,,,,,,,,
46,True,mp-1248957,SiO2,Monoclinic,C2/m,12,96,0.021579928680557,-3.251251415208333,False,1958.2377596671902,1.630401858383801,5.7415,True,False,NM,0.0001369,,,,,,,,,,,,,,,
47,True,mp-1249090,SiO2,Hexagonal,P6_3/m,176,102,0.022897851143792003,-3.249933492745097,False,2397.1639803644493,1.41511351140876,5.7956,False,False,NM,0.0,,,,,,,,,,,,,,,
48,True,mp-1249332,SiO2,Hexagonal,P6_3/mmc,194,108,0.018392712407408,-3.254438631481482,False,2290.8196527728965,1.567912073953922,5.689,False,False,NM,4.02e-05,,,,,,,,,,,,,,,
49,True,mp-1249637,SiO2,Monoclinic,C2/m,12,168,0.0200612146627,-3.25277012922619,False,3652.8817645982786,1.529545904977355,5.6978,False,False,NM,0.0082125,,,,,,,,,,,,,,,
50,True,mp-1249969,SiO2,Triclinic,P-1,2,60,0.023595856722224,-3.249235487166667,False,1239.613003990601,1.609733477424321,5.6645,False,False,NM,0.0,,,,,,,,,,,,,,,
51,True,mp-1250261,SiO2,Hexagonal,P-6m2,187,54,0.021404721666668,-3.251426622222222,False,1117.7374250720209,1.606729680990202,5.7371,False,False,NM,0.0,,,,,,,,,,,,,,,
52,True,mp-1250551,SiO2,Orthorhombic,Cmce,64,336,0.018172296686508,-3.254659047202381,False,6193.29610405414,1.804289751542909,5.6892,True,False,NM,0.0003861,,,,,,,,,,,,,,,
53,True,mp-1250639,SiO2,Trigonal,R-3,148,360,0.014886152749999002,-3.257945191138889,False,6978.668765898773,1.715610772064383,5.6677,True,False,NM,0.0040707,,,,,,,,,,,,,,,
54,True,mp-1256499,SiO2,Cubic,Ia-3d,230,144,0.06214882972222201,-3.210682514166667,False,2667.211628136479,1.7955349599027102,5.9289000000000005,True,False,NM,0.0,,,,,,,,,,,,,,,
55,True,mp-1256614,SiO2,Hexagonal,P6_3/mmc,194,108,0.020718086666667003,-3.252113257222223,False,2182.4754734551343,1.645747609317816,5.7551,True,False,NM,0.0001267,,,,,,,,,,,,,,,
56,True,mp-1257168,SiO2,Hexagonal,P6_122,178,180,0.028730030333335002,-3.244101313555555,False,3789.2802069411478,1.5798091795262081,5.5917,False,False,NM,0.00020769999999900002,,,,,,,,,,,,,,,
57,True,mp-1258196,SiO2,Monoclinic,P2,3,102,0.012352554771242,-3.260478789117646,False,1905.0061861454424,1.780707675569273,5.6745,False,False,NM,0.0,,,,,,,,,,,,,,,
58,True,mp-1265115,SiO2,Tetragonal,I4/m,87,24,0.13149961888889,-3.141331724999999,False,382.1220971469442,2.088805192343382,5.5062000000000015,False,False,NM,0.0004388,,,,,,,,,,,,,,,
59,True,mp-1268079,SiO2,Monoclinic,P2_1/c,14,192,0.020523518524306002,-3.252307825364583,False,3976.454661614391,1.605809573708311,5.6869,True,False,NM,0.0043092,,,,,,,,,,,,,,,
60,False,mp-12787,SiO2,Monoclinic,C2/c,15,18,0.002772185555556,-3.270059158333334,False,226.86213460666156,2.638756646234437,5.6273,False,False,NM,0.0,,,,,,,,,,,,,,,
61,True,mp-1353259,SiO2,Tetragonal,P4_32_12,96,36,0.170217465,-3.102613878888889,False,959.1858545861247,1.248212664125581,5.5258,True,False,NM,0.0,,,,,,,,,,,,,,,
62,True,mp-1365799,SiO2,Tetragonal,I4_1/amd,141,48,0.20447306013888902,-3.06835828375,False,2791.3182624209176,0.571900833649414,5.793,True,False,NM,0.0009270999999990001,,,,,,,,,,,,,,,
63,True,mp-1398433,SiO2,Triclinic,P1,1,12,4.667274877222223,1.394443533333332,False,196.24950237551354,2.033581259998318,0.0,False,True,FM,0.1304518,,,,,,,,,,,,,,,
64,False,mp-15078,SiO2,Orthorhombic,Immm,71,54,0.017580407592593,-3.255250936296297,False,1013.8285367706783,1.771405944181861,5.8634,True,False,NM,0.0,,,,,,,1.304,,,,,,,,
65,False,mp-16964,SiO2,Orthorhombic,Cmc2_1,36,36,0.012128847222223,-3.2607024966666662,False,611.8792444208717,1.956706232252906,5.6779,False,False,NM,0.0,,,,,,,-7.17,,,,,0.112851587024586,3.535445393331544,1.5044869466648771,2.030958446666666
66,False,mp-17279,SiO2,Monoclinic,C2/m,12,48,0.020339974513889,-3.252491369375001,False,949.9220559167986,1.6805139235541442,5.7151,True,False,NM,0.0,,,,,,,,,,,,,,,
67,False,mp-17909,SiO2,Trigonal,R-3m,166,36,0.021387356666666003,-3.251443987222224,False,791.7924070825253,1.5120982725207321,5.8413,False,False,NM,0.0,,,,,,,,,,,,,2.889886729997641,1.111812423330974,1.778074306666666
68,False,mp-18280,SiO2,Monoclinic,C2/m,12,36,0.015797593611113003,-3.257033750277777,False,700.448492349192,1.709287612182695,5.7361,False,False,NM,0.0,,,,,,,,,,,,,,,
69,True,mp-2374583,SiO2,Tetragonal,P4/nbm,125,48,0.15964837638889,-3.1131829675000002,False,606.6901160823915,2.6312563843426213,5.0006,False,False,NM,0.0,,,,,,,0.555,,,,,,,,
70,True,mp-32667,SiO2,Monoclinic,P2_1/c,14,18,0.246878567222223,-3.025952776666666,False,142.68007504336956,4.195638145622622,5.3845,True,False,NM,0.0,,,,,,,,,,,,,,,
71,False,mp-32895,SiO2,Cubic,Fd-3m,227,144,0.021919788194445,-3.250911555694444,False,3705.123529610678,1.292553861026408,5.8382000000000005,True,False,NM,0.0080945,,,,,,,,,,,,,,,
72,True,mp-34150,SiO2,Monoclinic,C2/m,12,48,0.346973946597223,-2.925857397291666,False,975.3631352517338,1.636679902657333,0.921899999999999,False,False,FM,4.1538003,,,,,,,,,,,,,,,
73,True,mp-530546,SiO2,Hexagonal,P6/m,175,162,0.017224509691358,-3.255606834197531,False,3291.457922045618,1.636875152850781,5.562,False,False,NM,0.0010975,,,,,,,,,,,,,,,
74,True,mp-532105,SiO2,Hexagonal,P6/mmm,191,162,0.017351781790125,-3.255479562098765,False,3340.514586474914,1.612837049436663,5.559,False,False,NM,0.000734,,,,,,,,,,,,,,,
75,False,mp-542814,SiO2,Orthorhombic,P2_12_12_1,19,72,0.0074840363888910005,-3.265347307499999,False,1071.0398743808114,2.235711217823113,5.5504,False,False,NM,0.0,,,,,,,,,,,,,,,
76,True,mp-545488,SiO2,Monoclinic,P2/c,13,12,0.703162019722223,-2.569669324166666,False,167.83259768202274,2.377901050372575,0.334499999999999,True,False,NM,0.0008627,,,,,,,,,,,,,,,
77,True,mp-545719,SiO2,Tetragonal,I4_122,98,12,0.155265748055557,-3.117565595833333,False,182.34174200091564,2.188688700324228,4.8294,True,False,NM,0.00045309999999900005,,,,,,,,,,,,,,,
78,True,mp-546546,SiO2,Trigonal,R32,155,9,0.041503442222225004,-3.231327901666665,False,143.25857805247446,2.089347715195751,5.5604,True,False,NM,0.0,,,,,,,3.815,,,,,0.017662429423354,3.587685763333359,1.468358216666692,2.119327546666666
79,False,mp-546794,SiO2,Tetragonal,I-42d,122,6,0.005647450555557001,-3.267183893333333,False,89.73893630609501,2.223612886125405,5.689599999999999,True,False,NM,0.0,,,,,,,0.783,,,,,0.15524000000000002,3.882460393333333,1.697372646666667,2.185087746666666
80,True,mp-553881,SiO2,Monoclinic,Pc,7,12,0.365867498055557,-2.9069638458333333,False,130.31812132494207,3.062423753943854,3.602,False,False,NM,9.220000000000003e-05,,,,,,,,,,,,,,,
81,False,mp-553945,SiO2,Orthorhombic,Pmn2_1,31,96,0.017066234826389002,-3.2557651090625,False,1869.180923820624,1.7080821026103652,5.6921,True,False,NM,0.0005683999999990001,,,,,,,,,,,,,,,
82,True,mp-553993,SiO2,Tetragonal,I4_1/amd,141,48,0.046632540138888005,-3.22619880375,False,1026.7860084529711,1.5547126938986482,5.6424,True,False,NM,0.0,,,,,,,,,,,,,,,
83,True,mp-554089,SiO2,Orthorhombic,Pna2_1,33,12,0.0067576188888880005,-3.266073725,False,176.75461740602768,2.257872049803831,5.660399999999999,False,False,NM,0.0,,,,,,,0.905,,,,,0.207599222782745,3.993373826666667,1.746660729999999,2.246713096666667
84,True,mp-554151,SiO2,Tetragonal,I-4,82,12,0.011899476388888,-3.2609318675,False,190.87298894974717,2.09086320967034,5.725199999999999,True,False,NM,0.0,,,,,,,,,,,,0.138269666799161,3.735785186400049,1.586923501912319,2.14886168448773
85,True,mp-554175,SiO2,Tetragonal,I4/mcm,140,48,0.103950170972224,-3.168881172916666,False,982.4600551391235,1.624857146007125,5.8291,False,False,NM,0.0007216999999990001,,,,,,,,,,,,,,,
86,True,mp-554243,SiO2,Hexagonal,P6_522,179,18,0.016906312222221002,-3.255925031666667,False,323.3386765039466,1.85141465891091,5.627,False,False,NM,0.0,,,,,,,,,,,,0.00233,3.566901203345921,1.5662685633443991,2.000632640001521
87,True,mp-554258,SiO2,Tetragonal,I4/mcm,140,48,0.01763348013889,-3.25519786375,False,885.6804127110838,1.8024077515419812,5.522,False,False,NM,0.0,,,,,,,,,,,,,,,
88,False,mp-554267,SiO2,Tetragonal,I4_1/amd,141,48,0.021642432222224003,-3.251188911666666,False,827.8350904618346,1.928351744994017,5.6328,False,False,NM,0.0,,,,,,,,,,,,,,,
89,True,mp-554397,SiO2,Orthorhombic,Pcca,54,24,0.6632534934722231,-2.609577850416666,False,328.57017651816955,2.42924853706417,1.1882,True,False,NM,0.0002272,,,,,,,,,,,,,,,
90,True,mp-554498,SiO2,Hexagonal,P622,177,36,0.8909161480555571,-2.381915195833333,False,583.3229747606287,2.052495757493227,0.5051,False,False,NM,8.170000000000002e-05,,,,,,,,,,,,,,,
91,True,mp-554543,SiO2,Tetragonal,I4/mcm,140,24,0.021344328472222,-3.251487015416666,False,437.40385752034615,1.824809285301174,5.6129,False,False,NM,0.0,,,,,,,,,,,,,3.472335723333332,1.494217759999999,1.9781179633333332
92,True,mp-554573,SiO2,Orthorhombic,Ama2,40,12,0.007466217222223,-3.265365126666667,False,180.8906829645195,2.206245804230383,5.6155,True,False,NM,0.0,,,,,,,0.368,,,,,0.102281820153442,3.89622179333707,1.709667990003737,2.186553803333332
93,True,mp-554665,SiO2,Tetragonal,P4_2/mcm,132,24,0.204917468472222,-3.067913875416666,False,376.9989517906709,2.117190556733614,5.0136,True,False,NM,0.0002612,,,,,,,,,,,,,,,
94,True,mp-554682,SiO2,Tetragonal,I-4,82,144,0.016516703125001,-3.256314640763888,False,2828.733456780571,1.693009184834473,5.8482,False,False,NM,0.0042368,,,,,,,,,,,,,,,
95,False,mp-554755,SiO2,Tetragonal,P4_2/mmc,131,96,0.023352432951389,-3.2494789109375,False,2179.0611935390584,1.4651788999708462,5.606400000000001,False,False,NM,0.0030125,,,,,,,,,,,,,,,
96,True,mp-554946,SiO2,Orthorhombic,Imm2,44,144,0.017064501111111,-3.255766842777778,False,2803.111568928227,1.7084841634074461,5.8629999999999995,False,False,NM,4.43e-05,,,,,,,,,,,,,,,
97,True,mp-555147,SiO2,Monoclinic,Cc,9,12,0.08140921222222201,-3.191422131666667,False,151.17718700140955,2.639877869344921,5.3545,False,False,NM,0.0,,,,,,,,,,,,0.32016901819596605,4.742104846666667,2.271120503333333,2.470984343333333
98,True,mp-555165,SiO2,Tetragonal,I4_1/acd,142,48,0.02297408201389,-3.249857261875,False,634.6071915924107,2.515504492241322,5.7614,False,False,NM,0.0,,,,,,,,,,,,,,,
99,True,mp-555211,SiO2,Tetragonal,I4/mmm,139,48,0.019635544097223002,-3.253195799791667,False,1031.2979769154574,1.547910765842822,5.6913,True,False,NM,0.0,,,,,,,,,,,,,,,
100,False,mp-555235,SiO2,Monoclinic,Cc,9,12,0.006908793055556001,-3.265922550833333,False,181.81548762723517,2.195023732703494,5.5109,True,False,NM,0.0,,,,,,,,,,,,0.17838864601710802,3.901121919982483,1.734318329985085,2.166803589997398
101,True,mp-555251,SiO2,Orthorhombic,Ima2,46,12,0.017512269722223,-3.255319074166665,False,214.59327273211113,1.8597475365084972,5.6355,False,False,NM,0.0,,,,,,,,,,,,0.29041116645198,3.381550799999999,1.37061043,2.01094037
102,True,mp-555355,SiO2,Hexagonal,P622,177,36,0.7983532308333341,-2.474478113055556,False,531.2082235056669,2.253858050320162,1.2633,False,False,NM,3.69e-05,,,,,,,,,,,,,,,
103,True,mp-555394,SiO2,Orthorhombic,Imma,74,48,4.788949200138889,1.516117856249999,False,2791.3182624209176,0.571900833649414,0.0,False,True,NM,0.0002968,,,,,,,,,,,,,,,
104,True,mp-555411,SiO2,Orthorhombic,Fddd,70,24,0.5571483005555571,-2.715683043333333,False,332.64645054288303,2.399480347158499,1.6065,True,False,NM,0.0007593,,,,,,,,,,,,,,,
105,True,mp-555483,SiO2,Orthorhombic,Fddd,70,12,0.013546909722222,-3.259284434166667,False,163.87165824864348,2.435377261571973,4.721699999999999,True,False,NM,0.0,,,,,,,2.323,,,,,,,,
106,True,mp-555497,SiO2,Cubic,Ia-3,206,72,0.25560478152777905,-3.017226562361111,False,883.4958356924722,2.710296715787271,4.444000000000001,False,False,NM,0.0021354,,,,,,,,,,,,,,,
107,False,mp-555521,SiO2,Tetragonal,I4_1/amd,141,96,0.015517270138889,-3.25731407375,False,1879.2045489402703,1.6989712398893282,5.586699999999999,False,False,NM,0.0,,,,,,,,,,,,,,,
108,True,mp-555544,SiO2,Orthorhombic,Fddd,70,24,0.18274748347222303,-3.090083860416667,False,396.0348781910594,2.015425066285736,4.325299999999999,True,False,NM,0.0016879,,,,,,,,,,,,,,,
109,True,mp-555556,SiO2,Tetragonal,P4_2/mbc,135,48,0.015909832013889,-3.2569215118750012,False,797.4473547466503,2.001834016700103,5.774,False,False,NM,0.0,,,,,,,,,,,,,,,
110,True,mp-555676,SiO2,Orthorhombic,Pnnn,48,24,0.254574167638891,-3.018257176249999,False,354.38506518289466,2.252291924936925,4.5916,True,False,NM,0.0,,,,,,,,,,,,,,,
111,True,mp-555700,SiO2,Tetragonal,I4_1/amd,141,48,0.017485710138889003,-3.25534563375,False,862.5702190986093,1.8506983036436861,5.5201,True,False,NM,0.0,,,,,,,,,,,,,,,
112,True,mp-555740,SiO2,Cubic,Ia-3,206,24,0.022304727222222,-3.250526616666667,False,301.3608426962711,2.648581061455718,5.8478,False,False,NM,0.0,,,,,,,,,,,,,,,
113,True,mp-555791,SiO2,Cubic,Im-3m,229,144,0.046289922152778,-3.226541421736111,False,4328.928357687431,1.106294982977371,5.847799999999999,True,False,NM,0.0010069,,,,,,,,,,,,,,,
114,True,mp-555823,SiO2,Hexagonal,P622,177,36,0.7911390030555571,-2.481692340833333,False,558.4637310052392,2.143859779021687,1.235,False,False,NM,8.8e-06,,,,,,,,,,,,,,,
115,False,mp-555891,SiO2,Monoclinic,P2_1,4,12,0.007827974999999,-3.2593559183333323,False,200.27763781191564,1.992680334534561,5.3872,False,False,NM,0.0002447,,,,,,,,,,,,0.137774509253344,3.880904886666666,1.765722673333333,2.115182213333333
116,True,mp-555960,SiO2,Triclinic,P-1,2,48,0.26218029201388904,-3.010651051875,False,1702.291483475245,0.937769622156823,5.4799,False,False,NM,0.0001761,,,,,,,,,,,,,,,
117,True,mp-556027,SiO2,Trigonal,R-3c,167,18,0.529190332777779,-2.743641011111111,False,368.7387299699159,1.623463761241191,2.9032,True,False,NM,0.000142099999999,,,,,,,,,,,,,,,
118,True,mp-556044,SiO2,Trigonal,P-31c,163,36,1.457366039444445,-1.815465304444444,False,680.6492033035814,1.7590087891581891,0.0,False,True,NM,0.0010179,,,,,,,,,,,,,,,
119,True,mp-556068,SiO2,Cubic,Im-3m,229,72,0.140534533194445,-3.132296810694443,False,3145.5886997079538,0.761236159740577,6.3102,False,False,NM,0.021082999999999002,,,,,,,,,,,,,,,
120,True,mp-556088,SiO2,Orthorhombic,Ccce,68,48,0.10710827680555601,-3.165723067083333,False,929.5691816796422,1.717308698180908,5.6778,True,False,NM,3.799999999999998e-06,,,,,,,,,,,,,,,
121,True,mp-556132,SiO2,Orthorhombic,Pcca,54,24,0.19678332555555703,-3.076048018333332,False,273.77741366819885,2.915429033883058,4.5112,False,False,NM,0.0,,,,,,,,,,,,,,,
122,False,mp-556218,SiO2,Orthorhombic,Cmc2_1,36,36,0.012897781944445,-3.259933561944445,False,615.72736481063,1.944477376464736,5.5973,True,False,NM,0.0,,,,,,,,,,,,0.09464628941485201,3.51021101,1.499099196666666,2.011111813333333
123,True,mp-556257,SiO2,Cubic,Fd-3c,228,144,0.41891649138889003,-2.853914852499999,False,2664.9348438909233,1.797068973283346,3.6775,False,False,NM,0.031032599999999,,,,,,,,,,,,,,,
124,False,mp-556262,SiO2,Triclinic,P-1,2,48,0.018816912013889003,-3.254014431875001,False,930.0985084431347,1.716331363579386,5.974,False,False,NM,0.0,,,,,,,,,,,,,,,
125,True,mp-556319,SiO2,Triclinic,P1,1,12,0.12777344305555702,-3.145057900833333,False,173.32150121956357,2.302595508962697,5.2035,False,False,NM,0.0002058,,,,,,,,,,,,0.20340428791700102,4.312628696666668,2.00486001,2.307768686666667
126,True,mp-556376,SiO2,Monoclinic,P2,3,12,0.42902559138889,-2.8438057525000002,False,147.6418449960055,2.703090782465074,2.7482,False,False,NM,0.0005652,,,,,,,,,,,,,,,
127,False,mp-556454,SiO2,Orthorhombic,C222,21,48,0.011794062638889002,-3.2610372812499993,False,841.3671147115384,1.8973373374673281,5.568099999999999,True,False,NM,0.0,,,,,,,,,,,,,,,
128,True,mp-556464,SiO2,Trigonal,P-31c,163,36,0.245938782500001,-3.026892561388889,False,449.0401358715822,2.666282666738986,4.035,True,False,NM,0.0,,,,,,,0.399,,,,,,,,
129,False,mp-556469,SiO2,Triclinic,P-1,2,48,0.015928456805555002,-3.256902887083333,False,900.8671397311535,1.772022944177718,5.696199999999999,False,False,NM,0.0,,,,,,,,,,,,,,,
130,True,mp-556537,SiO2,Cubic,I2_13,199,36,0.252104360277778,-3.020726983611111,False,527.4512983330652,2.269911809352473,4.7217,False,False,NM,0.0485081,,,,,,,,,,,,,,,
