avg_m_o_distance,std_m_o_distance,avg_m_o_m_angle,std_m_o_m_angle,min_m_o_m_angle,max_m_o_m_angle,coordination_mean,atomic_number_mean,electronegativity_mean,oxidation_state_mean,volume_per_atom,band_gap,is_metallic
1.922811015830417,0.044456801711371195,81.53473010662191,2.2469334198890888e-14,81.5347301066219,81.53473010662194,4.0588235294117645,14.647058823529411,3.1223529411764708,0.11764705882352935,12.446750589821534,1.2102,0
1.8528615467699892,0.0005184403469190579,179.99999957311317,4.2688682810876344e-07,179.99999914622634,180.0,2.4285714285714284,12.0,3.476428571428572,0.1428571428571428,13.708307241661613,0.732399999999999,0
1.8106534582249785,0.0955016834613897,141.49052582863152,38.509474171368495,102.98105165726277,180.0,2.375,12.5,3.3925,0.5,13.657454302030482,1.8397000000000001,0
1.833061457254502,0.0022087589664092633,0.0,0.0,0.0,0.0,3.066666666666667,13.0,3.361333333333334,0.13333333333333333,12.471331064426504,0.0,1
1.8092413744014977,0.09219701594547725,141.4408261991582,38.559173800841776,102.88165239831638,180.0,2.375,12.5,3.3925,0.5,13.572535507283368,1.8771,0
2.09907609710433,0.09257996197087079,87.02765394236185,21.758088272568752,71.4514350704508,117.7974443907258,5.75,23.5,2.185,0.5,13.101246811312501,0.8702999999999991,0
1.9535135170613476,0.01760302478806916,180.0,0.0,180.0,180.0,4.125,16.125,3.20375,0.25000000000000006,11.302529564011465,0.30299999999999905,0
1.9698582556136206,0.02289160989903697,180.0,0.0,180.0,180.0,4.125,16.125,3.20375,0.25000000000000006,11.43464847376466,0.6052000000000001,0
1.9823648334203634,0.06011279613207361,122.99559701561338,39.77521855336725,82.4370975818723,180.0,4.5,17.0,2.765,1.0,11.440222053407432,0.0,1
1.9941418607871702,0.09118347288219873,0.0,0.0,0.0,0.0,4.0588235294117645,14.647058823529411,3.1223529411764708,0.11764705882352935,13.180382137162285,0.41250000000000003,0
1.975363359354862,0.03332514273367482,180.0,0.0,180.0,180.0,4.125,15.0,3.06875,0.25000000000000006,12.913152319615639,0.0,1
1.7669169819568755,0.0827653202009842,0.0,0.0,0.0,0.0,3.066666666666667,12.733333333333333,3.353333333333334,0.13333333333333333,12.332475664775124,1.5470000000000002,0
1.6206099785584924,1.5700924586837752e-16,0.0,0.0,0.0,0.0,2.5,12.0,3.476428571428572,0.1428571428571428,13.744952719780454,1.9497,0
1.9601003169234252,0.04022556060908063,180.0,0.0,180.0,180.0,4.125,15.375,3.17375,0.25000000000000006,12.42462903457059,0.0,1
1.9056805692669767,0.22669201473379982,178.64922817015704,1.0398113265451165,177.47048056619408,180.0,3.3333333333333335,13.666666666666666,3.1966666666666663,0.6666666666666666,13.013472557631461,0.034199999999999,1
1.9854760927390072,0.19037645558834368,179.99999914622634,0.0,179.99999914622634,179.99999914622634,2.5,12.0,3.476428571428572,0.1428571428571428,13.708307241661613,0.07250000000000001,1
1.9398816973559538,0.11085036865606576,180.0,0.0,180.0,180.0,4.125,15.75,3.1925,0.25000000000000006,11.781362013864763,0.9123,0
1.8389729855676196,0.15782298342055812,152.8538207110624,36.26864189623522,101.59206844763523,180.0,3.3333333333333335,13.666666666666666,3.1966666666666663,0.6666666666666666,13.192474207024814,1.2623,0
1.9637274007795755,0.09449871945864116,180.0,0.0,180.0,180.0,4.125,15.375,3.17375,0.25000000000000006,12.512051055626019,1.5975000000000001,0
1.9277894910960096,0.002189906443894097,106.702948171703,35.92434229632786,81.21814180682792,157.50755094302696,4.5,17.0,2.765,1.0,13.23493055655301,2.4262,0
1.853989856453083,0.004870746309309736,180.0,0.0,180.0,180.0,4.125,16.5,3.2,0.25000000000000006,10.991173895079811,0.0,1
1.4194958294911757,0.0006552613729232382,109.58715369777116,4.22930829986835,105.35784539790272,113.81646199763955,2.0,2.6666666666666665,2.316666666666667,0.6666666666666666,8.654681916398529,5.9519,0
0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,15.0,3.7042857142857146,0.0,14.143193996212807,0.6629,0
2.763938262711515,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,7.0,42.0,1.375,1.0,21.672143124966073,0.0,1
2.316992944123212,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,4.0,20.0,1.415,1.0,12.767062357703603,0.0,1
2.135874123226542,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,4.0,16.0,1.44,1.0,10.001008775264417,0.0,1
2.6494782831695374,0.0,109.47122063449069,5.801557143511545e-15,109.47122063449069,109.4712206344907,7.0,33.0,1.3599999999999999,1.0,19.089648782594193,0.0,1
2.472659278402657,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,7.0,29.0,1.43,1.0,15.517068441452594,0.0,1
2.5429381059451686,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,7.0,24.0,1.3599999999999999,1.0,16.878125628337063,0.0,1
2.6584745550640503,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,7.0,33.0,1.375,1.0,19.284765826958182,0.0,1
2.8795431278372963,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,10.4,30.4,1.794,0.0,12.253428264915831,0.0,1
2.200470520073836,0.001540510404204753,145.5470287820295,0.07462554728210018,145.47225546401535,145.62180195329947,7.0,23.0,1.5433333333333332,0.0,15.00571700674635,0.0,1
2.1512399876219965,0.00662378687827786,145.1344354003506,0.2981307541524766,144.83630464619813,145.43256615450312,5.5,23.333333333333332,1.6366666666666667,0.0,13.97371410211153,0.0,1
2.13149949121182,0.0033294040297887958,144.08010542339613,1.8253984364633815,142.2545613671298,145.90565145133658,5.5,24.333333333333332,1.6600000000000001,0.0,13.467946411176504,0.0,1
2.1238761134552604,0.015971298180305855,140.19851515822032,4.085899080212861,136.1124758982023,144.28456026547073,5.0,24.0,1.6633333333333333,0.0,12.844473633552157,0.0,1
2.4543887404590166,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,6.0,33.5,2.55,1.0,15.175635810735136,0.0,1
2.4113663304498125,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,6.0,35.5,2.575,1.0,14.391511986523446,5.508699999999999,0
2.432585684893339,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,6.0,51.5,2.63,0.0,14.77478895171288,0.0,1
2.3558584321942493,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,6.0,24.0,2.6,1.0,13.420367664315611,5.6328,0
2.4484322177317877,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,6.0,34.5,2.56,1.0,15.065415103353637,5.2617,0
2.4709540743826057,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,6.0,34.0,2.5549999999999997,1.0,15.484987768672816,5.163699999999999,0
2.4973219498516297,0.0,109.47122063449069,0.0,109.47122063449069,109.47122063449069,6.0,33.0,2.54,1.0,15.986023568357021,4.7503,0
2.5753225451674466,0.0,109.47122063449052,6.18897558602941e-06,109.47121199603146,109.47122645728129,6.0,49.0,2.54,1.0,17.53121110724374,4.256600000000001,0
1.9888595847399952,3.461332835490415e-15,0.0,0.0,0.0,0.0,6.571428571428571,12.428571428571429,1.4385714285714286,0.0,20.522382135582006,0.0,1
2.838641655952394,3.510833468576701e-16,0.0,0.0,0.0,0.0,5.090909090909091,15.727272727272727,1.4254545454545455,0.18181818181818182,25.493721494625834,0.0,1
2.0179918556811773,0.0,0.0,0.0,0.0,0.0,5.090909090909091,4.090909090909091,1.5418181818181815,0.18181818181818182,9.247589303879673,0.0,1
2.9515,4.440892098500626e-16,180.0,0.0,180.0,180.0,6.0,28.571428571428573,1.6485714285714288,0.2857142857142857,25.711556165875006,2.1115,0
3.068631238898944,3.1401849173675503e-16,0.0,0.0,0.0,0.0,5.090909090909091,28.818181818181817,1.4254545454545455,0.18181818181818182,29.94481506536822,0.0,1
2.4467763644759435,4.1540741810552243e-16,0.0,0.0,0.0,0.0,5.090909090909091,9.909090909090908,1.5054545454545454,0.18181818181818182,16.16136084623451,0.0,1
2.6155310000000003,4.440892098500626e-16,180.0,0.0,180.0,180.0,1.5,15.75,1.2525,0.0,28.62856620729402,0.2972,0
2.526319615,3.0384149102149632e-05,180.0,0.0,180.0,180.0,4.5,59.5,1.345,0.0,25.797930281495262,0.0,1
2.3342820467613237,0.0,180.0,0.0,180.0,180.0,4.5,73.0,1.4075000000000002,0.0,20.350729052183926,0.0,1
2.3254489604418804,0.0,180.0,0.0,180.0,180.0,4.5,65.0,1.315,0.0,20.120576426201,0.0,1
2.4135505,0.0,180.0,0.0,180.0,180.0,4.5,46.75,1.2425000000000002,0.0,22.49516346184174,0.0,1
2.056817,0.0,180.0,0.0,180.0,180.0,4.5,22.75,1.7750000000000001,0.0,13.922170310325587,0.0,1
2.515504921666667,1.1256430261178298e-06,180.0,0.0,180.0,180.0,4.5,46.0,1.2275,0.0,25.468038445020493,0.0,1
2.58625483,0.0,180.0,0.0,180.0,180.0,4.5,49.0,1.295,0.0,27.677950411481834,0.0,1
2.4229655950000004,4.440892098500626e-16,180.0,0.0,180.0,180.0,4.5,35.5,1.3325,0.0,22.759448012268113,0.0,1
2.506931235,1.223294731345287e-06,180.0,0.0,180.0,180.0,4.5,56.5,1.2925,0.0,25.208514086999333,0.0,1
2.595132005,0.0,180.0,0.0,180.0,180.0,4.5,23.0,1.355,0.5,27.96393885691006,0.8913000000000001,0
2.647115075,0.0,180.0,0.0,180.0,180.0,4.5,27.5,1.28,0.5,29.678260775600478,1.0284,0
2.22935827,0.0,180.0,0.0,180.0,180.0,4.5,12.5,1.4875,0.5,17.727993563908935,2.0299,0
2.76092287,0.0,180.0,0.0,180.0,180.0,4.5,62.5,1.25,0.0,33.67307714609156,0.0,1
2.751058065,0.0,180.0,0.0,180.0,180.0,4.5,54.5,1.1575,0.0,33.3134225388156,0.0,1
1.9743214999999996,0.0,180.0,0.0,180.0,180.0,4.5,11.0,1.475,0.5,12.313275808234353,4.277500000000001,0
2.7387098899999995,4.440892098500626e-16,180.0,0.0,180.0,180.0,4.5,36.5,1.355,0.5,32.866849263327516,0.3851,0
2.413243225,0.0,180.0,0.0,180.0,180.0,4.5,27.5,1.24,0.0,22.4865728132754,0.0,1
2.754664125,0.0,180.0,0.0,180.0,180.0,4.5,47.5,1.25,0.0,33.444595053460475,0.19789999999999902,0
2.7668395,0.0,180.0,0.0,180.0,180.0,4.5,32.0,1.405,0.5,33.89002459788513,0.47940000000000005,0
2.7119135,0.0,180.0,0.0,180.0,180.0,4.5,45.5,1.1425,0.5,31.911519329451107,0.0,1
2.5759236,0.0,180.0,0.0,180.0,180.0,4.5,41.0,1.2025,0.0,27.3475809619974,0.0,1
2.612192855,0.0,180.0,0.0,180.0,180.0,4.5,34.0,1.25,0.0,28.51909200739405,0.5612,0
2.35741514,0.0,180.0,0.0,180.0,180.0,4.5,23.0,1.2525,0.0,20.961781406383828,0.0,1
1.9541685,0.0,180.0,0.0,180.0,180.0,4.5,6.5,1.525,0.5,11.940046220925046,4.9291,0
2.266565,0.0,180.0,0.0,180.0,180.0,4.5,17.0,1.4375,0.5,18.630500284307058,1.8815,0
2.3721715488240047,4.668220486087868e-15,0.0,0.0,0.0,0.0,3.75,23.0,1.2525,0.0,24.763189417846732,0.28140000000000004,0
0.0,0.0,0.0,0.0,0.0,0.0,3.6923076923076925,22.615384615384617,3.347692307692308,0.0,13.58418687711493,0.0,1
3.406885914785928,3.1401849173675503e-16,109.47122063449069,5.801557143511545e-15,109.47122063449069,109.4712206344907,8.0,51.0,1.1266666666666667,0.0,30.440436904711444,0.0,1
2.6911546205740375,3.6302026670639697e-06,0.0,0.0,0.0,0.0,2.6666666666666665,33.333333333333336,1.1566666666666667,0.0,54.67459544999555,0.0,1
2.862436496945337,3.2243095937055265e-06,0.0,0.0,0.0,0.0,4.666666666666667,17.0,1.0833333333333333,0.0,38.30904338964244,0.0,1
2.0904682958015064,8.471320562494933e-05,141.8066363504919,0.0016774345910709673,141.80396731749875,141.80886423184626,7.0,25.5,1.72,0.0,12.459161453693923,0.0,1
2.2985338897212757,4.7957325368690735e-06,143.87966132206452,0.00018799976624203765,143.8793916133451,143.87998076205608,4.0,36.0,1.5233333333333334,0.0,16.866823380055045,0.0,1
2.1229821212434197,0.00032635615639000157,143.28928048086803,0.0019345508891528208,143.2856502026404,143.29251489684523,6.0,24.333333333333332,1.6600000000000001,0.0,13.22243911573303,0.0,1
2.321774924693895,0.00021929606372796188,144.49253041594895,0.005543925678640105,144.48255500237917,144.5003221391297,4.0,42.0,1.62,0.0,17.47400735128939,0.0,1
2.142683990634525,9.289676857175402e-15,144.06698898537354,4.590934598122802e-13,144.06698898537286,144.06698898537402,7.0,24.0,1.6849999999999998,0.0,13.685085816620164,0.0,1
2.2091079797545006,4.87487792357747e-15,144.23658318352918,2.4504282988151854e-13,144.23658318352875,144.23658318352938,7.0,23.5,1.545,0.0,15.019230726848255,0.0,1
2.338458576954199,4.4538258661368906e-15,140.48869937788055,2.7273489745472607e-13,140.48869937788035,140.488699377881,7.0,31.5,1.4799999999999998,0.0,17.22909255020649,0.0,1
2.095453883105604,4.174792884051463e-15,139.90584282656542,2.4600244183827697e-13,139.905842826565,139.9058428265656,7.0,24.5,1.71,0.0,12.32845260823452,0.0,1
2.1263630018833384,3.887366295532235e-15,141.57754647301326,2.356603652028895e-13,141.5775464730128,141.5775464730134,6.0,23.333333333333332,1.6366666666666667,0.0,13.084754276452605,0.0,1
2.0841840924842265,3.678844234973531e-15,137.51278073275606,2.1237186133722137e-13,137.51278073275566,137.51278073275617,7.0,25.0,1.7250000000000003,0.0,11.847600829506536,0.0,1
2.1071007723486783,3.737567639961684e-16,144.94427716258357,6.40802931119267e-14,144.9442771625835,144.9442771625836,4.0,24.0,1.6633333333333333,0.0,13.11056593692903,0.0,1
2.227543229589998,4.9601007531682564e-15,0.0,0.0,0.0,0.0,6.5,34.5,1.7550000000000001,0.0,13.332141958718362,0.0,1
2.4694991903551453,3.230430185799126e-06,0.0,0.0,0.0,0.0,9.0,37.18181818181818,1.6663636363636358,0.0,18.067332621381812,0.0,1
2.484102722164004,4.440892098500626e-15,0.0,0.0,0.0,0.0,9.0,29.545454545454547,1.6636363636363631,0.0,18.410901475576328,0.0,1
2.4808820174400004,3.1401849173675503e-16,0.0,0.0,0.0,0.0,9.0,36.90909090909091,1.6636363636363631,0.0,18.275202945532786,0.0,1
1.5910053936368054,3.7552857684086644e-05,104.44045592228515,0.002309443903925512,104.43814647838123,104.44276536618908,3.0,11.0,2.615,1.0,12.401593680076182,5.1181,0
2.3311122324945406,0.004083188104923026,96.06353112801027,23.726315056346618,80.721274567099,133.57590135023784,6.0,51.333333333333336,2.4233333333333333,0.6666666666666666,11.656397278990749,0.0,1
2.4760125741822754,0.3254114703322746,124.11049527931219,11.456015627176242,112.26983412069472,139.607333498166,4.875,45.5,3.1550000000000002,0.5,20.710586325407654,2.358799999999999,0
1.9217274249798584,0.009959430394008633,100.08352465106684,4.352625573335164,96.84609522470853,106.60382493250073,4.5,17.5,2.9050000000000002,1.0,11.116818354711171,1.2567,0
1.9785417048131826,0.03331153665956687,104.35448939708954,0.0015599245479691606,104.35292947254158,104.35604932163751,4.2,15.4,3.008,0.4,14.138996122451465,0.0,1
1.8437944275768843,0.010476603404039274,107.28782172186762,1.7340995818026206,105.33854225223179,109.55121442035039,2.5,33.0,2.1350000000000002,1.0,24.46767515930668,1.6572,0
1.8045119620266323,0.007581330192998804,105.5769797522645,2.4189712164415154,103.5841211281918,108.98142038015949,2.5,24.0,2.285,1.0,20.61606524638308,3.0144,0
1.8793082070843201,0.011655470299049533,103.47205844139256,2.6450579376798786,101.23262587952148,107.18661644990007,2.5,24.0,2.4850000000000003,1.0,20.334146356182917,2.675,0
1.623587444172765,1.5700924586837752e-16,0.0,0.0,0.0,0.0,1.6666666666666667,17.333333333333332,3.5033333333333325,0.6666666666666666,15.812039168142354,4.083299999999999,0
1.4436197239744197,0.0001626348824368129,0.0,0.0,0.0,0.0,1.0,28.666666666666668,2.8333333333333335,0.6666666666666666,27.938672875919625,2.7573,0
1.5994786579017375,3.6637359812630166e-15,0.0,0.0,0.0,0.0,2.25,12.5,3.3925,0.5,16.723767573504723,3.2589,0
1.7156113639791788,0.0006595922167093315,0.0,0.0,0.0,0.0,2.2,22.0,3.656,0.4,18.142540041881894,5.008,0
1.8922609743142802,0.262663088002061,178.97723719321647,0.16548013762004388,178.71462814618195,179.16515033442442,3.3333333333333335,13.666666666666666,3.196666666666666,0.6666666666666666,12.32984579436705,2.0445,0
2.590036180041536,0.017685416774234713,171.4260892444109,5.882187097046488,165.18217696477646,180.0,3.5,16.0,1.3749999999999998,0.5,27.985879250147583,0.0,1
1.7715015036604742,0.03666876613070724,0.0,0.0,0.0,0.0,3.066666666666667,12.733333333333333,3.353333333333332,0.13333333333333333,12.213135393341156,0.9634,0
2.218914690090672,0.33484157643752005,112.25910917764529,5.066695026082016,107.19241415156327,117.3258042037273,5.0,14.647058823529411,3.1223529411764708,0.11764705882352935,12.16020912714713,0.197999999999999,0
1.989536688298225,0.029922975905588893,100.84654664245465,10.27653684877793,90.57000979367673,111.12308349123259,4.0588235294117645,14.647058823529411,3.1223529411764708,0.11764705882352935,13.129374871614864,0.291799999999999,0
1.9924217745108042,0.0885365852494583,0.0,0.0,0.0,0.0,4.0588235294117645,14.647058823529411,3.1223529411764708,0.11764705882352935,13.172496715536093,0.45810000000000006,0
1.8492797929127451,9.528220585419689e-06,0.0,0.0,0.0,0.0,3.066666666666667,13.0,3.3613333333333326,0.13333333333333333,12.471141422853112,0.7559,0
1.9963690156414777,0.04240717282719762,166.5680891702819,0.0,166.5680891702819,166.5680891702819,4.0588235294117645,14.647058823529411,3.1223529411764708,0.11764705882352935,13.172873851660114,0.0,1
1.8297976630970867,0.06729232145763439,115.00433319123883,24.612626054423167,90.39170713681563,139.61695924566234,2.25,12.5,3.3925,0.5,14.640901398168896,2.2258,0
1.9848895284845605,0.0013086439632673313,94.77873864029601,25.529062191946387,76.8138367415289,150.00384004504318,4.0,17.0,2.765,1.0,12.751989709199025,0.156499999999999,0
1.940315956605058,0.06906560855368854,110.3700018602324,2.3458673608756694e-13,110.37000186023218,110.37000186023265,4.2,15.8,3.12,0.4,12.1652614446173,1.0756000000000001,0
1.9804203541248704,2.350310542526496e-06,0.0,0.0,0.0,0.0,4.125,15.0,3.06875,0.25000000000000006,12.910599842162283,0.0,1
1.9873114415953081,0.03167922232860765,107.26404107553373,1.7053025658242404e-13,107.26404107553356,107.2640410755339,4.125,15.0,3.06875,0.25000000000000006,13.017292780470946,0.0,1
1.9199417351043395,0.052988044044485566,118.93599006737347,39.17967521529247,79.0204289717882,179.5785616820506,4.5,17.5,2.905,1.0,11.121084178445912,0.8664000000000001,0
1.9472981653568477,0.01187919429020087,114.01477316320751,29.51503769280593,95.2686676272238,168.81318444468548,4.5,17.5,2.905,1.0,11.675748646197096,1.776,0
1.9347259940176134,0.1033006651880905,0.0,0.0,0.0,0.0,4.125,15.75,3.1925,0.25000000000000006,11.768856540752326,1.156,0
1.8696465600977032,0.021197555558168015,118.38875845518025,39.71649067647529,77.26477197200624,177.60580446491468,4.5,18.0,2.9299999999999997,1.0,10.254597559488746,0.0,1
1.9185768038331934,0.008671685148383344,99.43311151720756,5.1716389747947815,95.77618449374287,106.7469707423496,4.5,17.5,2.9050000000000002,1.0,11.17510198414633,1.1941,0
1.9697449762016461,0.002321021635128576,0.0,0.0,0.0,0.0,4.125,16.125,3.20375,0.25000000000000006,11.442038887498072,0.844299999999999,0
1.9220904926993063,0.047673324539072644,113.68049608201346,30.386840330033163,94.42438008990626,170.14430877751948,4.5,16.0,2.8049999999999997,1.0,10.941874508419872,1.2137,0
1.960699286404444,0.019398257363335707,103.16185364803323,2.2737367544323206e-13,103.161853648033,103.16185364803346,4.125,16.125,3.20375,0.25000000000000006,11.36966739891136,0.5539000000000001,0
1.9762403302216376,0.04359119440763992,119.45395799927928,39.60253924809071,79.4497258719712,179.07378792865833,4.5,16.0,2.8049999999999997,1.0,11.639985095222631,1.069699999999999,0
1.9357898015483617,0.06170290831678397,105.46016854523172,2.5579538487363607e-13,105.46016854523147,105.46016854523198,4.125,15.75,3.1925,0.25000000000000006,11.634786344044699,0.0,1
1.9512143778377604,0.024562365347440628,118.94120443882211,39.78480068258535,77.20121014040942,178.88327697806503,4.5,17.0,2.765,1.0,11.67362571921072,0.0,1
1.9562586765748005,0.033686411572605324,114.11035090379187,31.926269877318866,92.14700194043935,173.08500853719846,4.5,17.0,2.765,1.0,11.374778418019039,0.0,1
1.9569337023178477,0.049674245106692494,111.60523544750527,9.264343823933031e-14,111.60523544750518,111.60523544750536,4.125,15.375,3.17375,0.25000000000000006,12.34210757863853,1.4198,0
1.881259226204541,0.03502900974478,112.88589049512542,31.069490836829814,93.29132703140147,170.6954605989671,4.5,18.0,2.9299999999999997,1.0,10.10212461129359,0.0,1
1.8783466538820768,0.022332362081793063,109.19488126325992,37.855691435932705,78.02018713979768,170.0225743622779,2.75,23.0,2.5300000000000002,1.0,19.612539275647684,0.046699999999999006,1
1.443619465179841,0.03639337024498643,0.0,0.0,0.0,0.0,1.0714285714285714,5.285714285714286,2.1828571428571424,0.07142857142857142,7.626336502684829,0.5870999999999991,0
1.4757214851817935,3.914225069357834e-15,0.0,0.0,0.0,0.0,1.75,30.0,2.7675,0.5,35.66830559186834,3.088899999999999,0
1.4941195685495308,0.019058993948554384,0.0,0.0,0.0,0.0,1.0357142857142858,5.285714285714286,2.1828571428571424,0.07142857142857142,7.603893046547881,0.0068000000000000005,1
1.4562576541045524,1.1322097734007351e-15,0.0,0.0,0.0,0.0,1.75,16.5,2.9175,0.5,32.03865562487735,5.3414,0
1.472291441820155,1.5622222714862009e-15,0.0,0.0,0.0,0.0,1.75,16.5,2.9175,0.5,29.50021982568638,4.4681,0
1.6790883037889126,0.00010162854808701769,0.0,0.0,0.0,0.0,1.8333333333333333,20.166666666666668,3.6833333333333336,0.0,13.682998356927921,0.8055000000000001,0
2.0115557206050125,0.010223432983647307,87.77204482364206,1.1301874082354051e-13,87.77204482364193,87.7720448236422,2.0,30.0,3.0149999999999997,1.0,20.189664860612144,3.354,0
1.472530369613516,9.351610926184622e-15,0.0,0.0,0.0,0.0,1.75,16.5,2.9175,0.5,34.33737526223306,4.5483,0
1.9767176768997021,0.0382509686677658,119.13416996986244,33.317588704190584,94.56105575204224,166.23985957596526,4.5,17.0,2.765,1.0,11.160443918555577,0.0,1
1.985732995352365,0.37193797051304417,177.22628655162825,3.759838749409412e-13,177.2262865516276,177.22628655162856,2.5,12.5,3.3925,0.5,13.98270198168753,3.0935,0
1.9748740634414497,0.027042906039685326,107.48599962960064,1.041767682139497,106.44423194746103,108.52776731174026,4.0,10.666666666666666,1.9233333333333336,0.6666666666666666,11.399490105517861,2.662799999999999,0
2.0953118507490385,0.15347214715048715,111.77188030889805,6.653196786371902,102.36283918047381,116.47640087311017,5.294117647058823,14.647058823529411,3.1223529411764708,0.11764705882352935,11.954239275227094,0.046699999999999006,1
1.6248402923649476,4.0109872811999736e-08,0.0,0.0,0.0,0.0,3.5,10.5,2.4699999999999998,0.5,11.886593890637249,4.924799999999999,0
1.7617759785884808,1.2488077794081677e-08,0.0,0.0,0.0,0.0,3.5,19.5,2.525,0.5,13.824118021775664,2.6165000000000003,0
2.7255288526387234,0.782784560494507,107.27513669674326,27.12665699579849,83.05906424078171,160.38114742639902,5.0,28.0,1.495,1.0,18.46720335137711,3.4329,0
2.573258355074238,0.7142452342098264,107.45905032772733,28.190484447800394,85.12156325779755,163.09059625354857,5.0,19.0,1.51,1.0,15.558038759485468,3.3341,0
2.449942429258656,0.6590456421903039,107.5489154947854,28.76192347475757,86.09239159745019,164.48199147051287,5.0,10.0,1.51,1.0,13.442314203801194,3.678,0
1.9668598882996517,0.09837398469649125,0.0,0.0,0.0,0.0,4.090909090909091,15.181818181818182,3.1981818181818182,0.18181818181818182,12.512118367612482,1.947299999999999,0
1.9359649189421775,0.013980793623940386,102.62758626328176,2.2469334198890888e-14,102.62758626328174,102.62758626328178,3.1666666666666665,14.333333333333334,3.17,0.3333333333333333,13.361452064656893,0.1033,0
1.7738185062968697,0.012582930723671504,103.12957561977294,5.0242958677880804e-14,103.1295756197729,103.129575619773,3.5,19.5,2.525,0.5,13.872871951898507,2.3442,0
1.9317279309804982,0.10142462383069668,137.01555799360747,34.16735229026447,108.56467131991663,178.85515461667765,4.2,16.2,3.14,0.4,11.663468923240789,0.10950000000000001,0
1.959383136022467,0.058697894722213914,144.54925090494552,33.23701409967724,111.31223680526828,177.78626500462283,4.2,15.8,3.1199999999999997,0.4,12.228975809098538,1.5001,0
1.9350896687188255,0.03214198096957664,156.65110726261761,29.965452175182413,114.27355839383227,177.83988169701053,4.2,15.8,3.119999999999999,0.4,11.823235288950645,1.339799999999999,0
2.6056977765678,0.011852108382491625,161.45213580687187,12.557186760501885,151.10378767487936,179.1433720826458,4.5,18.5,1.405,0.5,26.71443431287701,1.0264,0
1.963210212797973,0.02723910852528942,0.0,0.0,0.0,0.0,4.090909090909091,15.181818181818182,3.1981818181818182,0.18181818181818182,12.505324993542219,0.7885999999999991,0
1.9553655773375684,0.00863431344632165,0.0,0.0,0.0,0.0,4.0588235294117645,15.705882352941176,3.249411764705882,0.11764705882352935,11.435131449159021,0.920999999999999,0
1.925394089952028,0.10766946951103916,0.0,0.0,0.0,0.0,4.0588235294117645,15.352941176470589,3.238823529411764,0.11764705882352935,11.903610392644275,0.8186,0
1.9397072392943526,0.008397877908707227,0.0,0.0,0.0,0.0,4.0588235294117645,15.0,3.2211764705882353,0.11764705882352935,12.601849835816395,0.813099999999999,0
1.9524609071097674,0.10082179879855431,105.10792034456207,0.0,105.10792034456207,105.10792034456207,4.0588235294117645,15.352941176470589,3.238823529411764,0.11764705882352935,11.944472372437556,0.556,0
1.9864676676916817,0.06764376965467879,0.0,0.0,0.0,0.0,4.0588235294117645,14.647058823529411,3.1223529411764703,0.11764705882352935,13.363036050753216,0.0,1
1.911431718910978,0.1063627970603826,102.89191600063927,0.0,102.89191600063927,102.89191600063927,4.125,15.75,3.1925,0.25000000000000006,11.708650057688173,1.172599999999999,0
1.9421750406911975,0.005593008236697766,0.0,0.0,0.0,0.0,4.090909090909091,15.181818181818182,3.1981818181818182,0.18181818181818182,12.503906399486013,0.7312999999999991,0
1.9832862839814844,0.04901677106122102,113.14741514405311,0.0,113.14741514405311,113.14741514405311,4.0588235294117645,15.0,3.2211764705882353,0.11764705882352935,12.610779613110054,1.525,0
1.9856257132418473,0.015637826989182896,102.93661981713592,0.0,102.93661981713592,102.93661981713592,4.0588235294117645,15.705882352941176,3.249411764705882,0.11764705882352935,11.374443743286372,0.520099999999999,0
1.9062828138000143,0.0158298156407559,143.67925184206092,35.630296075234035,108.04895576682686,179.30954791729494,4.2,16.2,3.1399999999999992,0.4,11.418441051188191,0.0,1
2.0261012165526036,0.012638300507181763,108.53188182710102,0.0,108.53188182710102,108.53188182710102,4.0588235294117645,14.647058823529411,3.1223529411764703,0.11764705882352935,13.435618991559128,0.0,1
1.9350558850819997,0.05048503360965399,111.0115031511161,0.033219999877417195,110.97828315123868,111.04472315099352,4.2,15.8,3.12,0.4,12.089450484357243,1.6847,0
1.9643699736707507,0.03783568913550986,101.15886330619628,0.0,101.15886330619628,101.15886330619628,4.125,16.125,3.20375,0.25000000000000006,11.338691467116076,0.729399999999999,0
1.9208119162151789,0.10230310744253446,164.7610848202377,29.43731810584436,105.8865291127784,179.53415061305648,4.2,16.2,3.14,0.4,11.605052220524088,0.6714,0
1.9697843822669774,0.01446430777377413,136.5451634147148,34.997416569610714,107.70056383086371,179.40768837635184,4.2,15.4,3.008,0.4,12.612407090653756,0.0,1
